0.000000,3.114452
0.000100,5.077873
0.000200,3.874383
0.000300,4.057687
0.000400,3.146713
0.000500,4.246018
0.000600,3.448427
0.000700,5.203890
0.000800,5.282025
0.000900,3.206113
0.001000,3.310495
0.001100,4.232633
0.001200,5.220666
0.001300,5.025262
0.001400,6.786857
0.001500,6.660072
0.001600,5.366997
0.001700,5.591505
0.001800,6.573272
0.001900,6.345813
0.002000,5.892865
0.002100,6.167878
0.002200,4.823601
0.002300,4.918953
0.002400,6.324864
0.002500,6.226300
0.002600,5.482530
0.002700,6.573346
0.002800,5.530753
0.002900,5.396651
0.003000,2.298734
0.003100,3.153223
0.003200,4.207913
0.003300,4.246546
0.003400,4.487108
0.003500,4.492332
0.003600,5.428521
0.003700,4.393062
0.003800,3.621360
0.003900,4.531662
0.004000,6.011237
0.004100,4.837951
0.004200,4.549949
0.004300,4.747396
0.004400,4.654268
0.004500,6.371901
0.004600,5.721458
0.004700,4.734645
0.004800,5.624180
0.004900,5.813737
0.005000,5.769228
0.005100,3.695625
0.005200,4.370550
0.005300,5.671774
0.005400,5.061079
0.005500,5.169492
0.005600,4.136811
0.005700,4.419014
0.005800,5.346323
0.005900,4.062742
0.006000,6.609824
0.006100,4.239191
0.006200,4.982992
0.006300,5.112313
0.006400,5.415931
0.006500,5.414432
0.006600,5.469344
0.006700,4.243823
0.006800,5.374694
0.006900,4.332369
0.007000,4.318038
0.007100,4.321865
0.007200,4.364251
0.007300,4.893531
0.007400,2.848206
0.007500,5.185205
0.007600,5.283023
0.007700,6.505793
0.007800,6.307910
0.007900,3.066169
0.008000,4.316317
0.008100,6.531186
0.008200,3.386142
0.008300,4.515121
0.008400,4.609372
0.008500,5.261735
0.008600,4.260819
0.008700,4.355890
0.008800,5.913999
0.008900,7.441899
0.009000,5.003946
0.009100,3.279442
0.009200,4.601950
0.009300,3.177058
0.009400,1.208191
0.009500,2.274099
0.009600,4.188207
0.009700,4.564813
0.009800,3.059995
0.009900,4.256371
0.010000,7.171787
0.010100,7.425661
0.010200,7.544289
0.010300,5.368650
0.010400,6.480405
0.010500,5.232940
0.010600,6.323398
0.010700,5.886441
0.010800,4.032169
0.010900,5.169478
0.011000,4.149687
0.011100,4.692359
0.011200,6.868542
0.011300,5.454962
0.011400,5.670336
0.011500,6.251606
0.011600,7.844701
0.011700,7.821970
0.011800,6.385864
0.011900,7.375169
0.012000,5.178262
0.012100,5.022993
0.012200,5.130763
0.012300,5.067066
0.012400,7.384015
0.012500,5.384896
0.012600,6.204977
0.012700,5.018563
0.012800,3.901170
0.012900,4.968434
0.013000,2.857710
0.013100,4.845076
0.013200,3.805070
0.013300,5.002592
0.013400,3.924359
0.013500,4.815863
0.013600,5.678092
0.013700,3.545356
0.013800,3.852399
0.013900,5.663602
0.014000,3.738554
0.014100,5.746163
0.014200,3.740579
0.014300,4.193817
0.014400,4.403838
0.014500,4.945891
0.014600,5.117375
0.014700,3.252224
0.014800,5.878563
0.014900,7.352556
0.015000,6.365902
0.015100,5.133202
0.015200,4.147718
0.015300,3.287022
0.015400,3.567670
0.015500,5.912559
0.015600,5.813602
0.015700,5.715433
0.015800,5.638157
0.015900,5.179855
0.016000,5.384983
0.016100,6.437539
0.016200,4.603527
0.016300,6.506908
0.016400,6.740555
0.016500,7.930369
0.016600,7.044213
0.016700,6.641917
0.016800,5.396387
0.016900,4.515134
0.017000,5.829447
0.017100,2.422174
0.017200,4.485814
0.017300,5.656593
0.017400,5.274089
0.017500,4.186710
