0.000000,0.534270
0.000100,0.591509
0.000200,0.573412
0.000300,0.696904
0.000400,0.566761
0.000500,0.685934
0.000600,0.797278
0.000700,0.808552
0.000800,0.777552
0.000900,0.828849
0.001000,0.694415
0.001100,1.019311
0.001200,0.833610
0.001300,0.904232
0.001400,0.711893
0.001500,0.624538
0.001600,0.538001
0.001700,0.601834
0.001800,0.660733
0.001900,0.790673
0.002000,0.751015
0.002100,0.800955
0.002200,0.501029
0.002300,0.457069
0.002400,0.488216
0.002500,0.548645
0.002600,0.734022
0.002700,0.583321
0.002800,0.606422
0.002900,0.679547
0.003000,0.682624
0.003100,0.722994
0.003200,0.672937
0.003300,0.763023
0.003400,0.668225
0.003500,0.493322
0.003600,0.676957
0.003700,0.648620
0.003800,0.662322
0.003900,0.549503
0.004000,0.569418
0.004100,0.607417
0.004200,0.656903
0.004300,0.806340
0.004400,0.762169
0.004500,0.601239
0.004600,0.628230
0.004700,0.665345
0.004800,0.728838
0.004900,0.659495
0.005000,0.774276
0.005100,0.829999
0.005200,0.746554
0.005300,0.761183
0.005400,0.801031
0.005500,0.903879
0.005600,0.822456
0.005700,0.783198
0.005800,0.892983
0.005900,0.984209
0.006000,1.023546
0.006100,1.041109
0.006200,1.091082
0.006300,0.983581
0.006400,0.897863
0.006500,0.881078
0.006600,0.966969
0.006700,0.654487
0.006800,0.804734
0.006900,0.968706
0.007000,0.917646
0.007100,0.977504
0.007200,1.156914
0.007300,0.927965
0.007400,1.050625
0.007500,0.941613
0.007600,0.861934
0.007700,1.010560
0.007800,0.869712
0.007900,1.024834
0.008000,1.069216
0.008100,0.893519
0.008200,0.947272
0.008300,1.101304
0.008400,1.068872
0.008500,1.099685
0.008600,1.012215
0.008700,0.971267
0.008800,0.770103
0.008900,0.726341
0.009000,0.768718
0.009100,0.893577
0.009200,0.958965
0.009300,0.975596
0.009400,1.144316
0.009500,1.191441
0.009600,0.925058
0.009700,1.156448
0.009800,1.087967
0.009900,1.081163
0.010000,1.114254
0.010100,1.112833
0.010200,1.099631
0.010300,1.269924
0.010400,1.180290
0.010500,1.277769
0.010600,1.280225
0.010700,1.332554
0.010800,1.084100
0.010900,1.113627
0.011000,1.001262
0.011100,1.078206
0.011200,1.106280
0.011300,0.988815
0.011400,1.100626
0.011500,1.278369
0.011600,1.226198
0.011700,1.246051
0.011800,1.247234
0.011900,1.450824
0.012000,1.405341
0.012100,1.218268
0.012200,1.309929
0.012300,1.278423
0.012400,1.359635
0.012500,1.215171
0.012600,1.204596
0.012700,1.199547
0.012800,1.248036
0.012900,1.433421
0.013000,1.303344
0.013100,1.328491
0.013200,1.349825
0.013300,1.253662
0.013400,1.392847
0.013500,1.236644
0.013600,1.136070
0.013700,1.182688
0.013800,1.218024
0.013900,1.272618
0.014000,1.264680
0.014100,1.351250
0.014200,1.419286
0.014300,1.434860
0.014400,1.326179
0.014500,1.240886
0.014600,1.248294
0.014700,1.378426
0.014800,1.369585
0.014900,1.127220
0.015000,1.128695
0.015100,1.000430
0.015200,1.236769
0.015300,0.984369
0.015400,1.150610
0.015500,1.266803
0.015600,1.078686
0.015700,1.083539
0.015800,1.224341
0.015900,0.928356
0.016000,1.065438
0.016100,1.140726
0.016200,1.206245
0.016300,1.255226
0.016400,1.041849
0.016500,0.057087
0.016600,1.116139
0.016700,1.051110
0.016800,1.085410
0.016900,1.117337
0.017000,1.191864
0.017100,1.252061
0.017200,1.061672
0.017300,1.048667
0.017400,1.106174
0.017500,1.132897
0.017600,1.231290
0.017700,1.342276
0.017800,1.425327
0.017900,1.344897
0.018000,1.204126
0.018100,1.367728
0.018200,1.190008
0.018300,1.305231
0.018400,1.558107
0.018500,1.517928
0.018600,1.636192
0.018700,1.503566
0.018800,1.555614
0.018900,1.647298
0.019000,1.240726
0.019100,1.243524
0.019200,0.245265
0.019300,0.356039
0.019400,0.314366
0.019500,0.319979
0.019600,0.259337
0.019700,0.201389
0.019800,0.168584
0.019900,0.206592
0.020000,0.205084
0.020100,0.106447
0.020200,0.027039
0.020300,0.069119
0.020400,0.274663
0.020500,0.226610
0.020600,0.209542
0.020700,0.255400
0.020800,0.287372
0.020900,0.264387
0.021000,0.286900
0.021100,0.344429
0.021200,0.347461
0.021300,0.243316
0.021400,0.214788
0.021500,0.214112
0.021600,0.223669
0.021700,0.083604
0.021800,0.117314
0.021900,0.300175
0.022000,0.261237
0.022100,0.090448
0.022200,0.140494
0.022300,0.177451
0.022400,0.215017
0.022500,0.243148
0.022600,0.233895
0.022700,0.282417
0.022800,0.308440
0.022900,0.216009
0.023000,0.441650
0.023100,0.309474
0.023200,0.181034
0.023300,0.377368
0.023400,0.369998
0.023500,0.369742
0.023600,0.389196
0.023700,0.333324
0.023800,0.303919
0.023900,0.247856
0.024000,0.202857
0.024100,0.177843
0.024200,0.276059
0.024300,0.178018
0.024400,0.148204
0.024500,0.109226
0.024600,0.279036
0.024700,0.169398
0.024800,0.214553
0.024900,0.383662
0.025000,0.354642
0.025100,0.407722
0.025200,0.415671
0.025300,0.382162
0.025400,0.276363
0.025500,0.366845
0.025600,0.328165
0.025700,0.232995
0.025800,0.260504
0.025900,0.271381
0.026000,0.253512
0.026100,0.279610
0.026200,0.262355
0.026300,0.227389
0.026400,0.097048
0.026500,0.146591
0.026600,0.228580
0.026700,0.301972
0.026800,0.153231
0.026900,0.314974
0.027000,0.316121
0.027100,0.151917
0.027200,0.244793
0.027300,0.336492
0.027400,0.331907
0.027500,0.299210
0.027600,0.384863
0.027700,0.369948
0.027800,0.379394
0.027900,0.379624
0.028000,0.361955
0.028100,0.217935
0.028200,0.102521
0.028300,0.078924
0.028400,0.106507
0.028500,0.158651
0.028600,0.194493
0.028700,0.166292
0.028800,0.175822
0.028900,0.194873
0.029000,0.179502
0.029100,0.214435
0.029200,0.197994
0.029300,0.160961
0.029400,0.148161
0.029500,0.221071
0.029600,0.027996
0.029700,0.097586
0.029800,0.233832
0.029900,0.226956
0.030000,0.206076
0.030100,0.132151
0.030200,0.217041
0.030300,0.249148
0.030400,0.300581
0.030500,0.161152
0.030600,0.258175
0.030700,0.311307
0.030800,0.273047
0.030900,0.192927
0.031000,0.139113
0.031100,0.103385
0.031200,0.089436
0.031300,0.162402
0.031400,0.211515
0.031500,0.123588
0.031600,0.080063
0.031700,0.103634
0.031800,0.096601
0.031900,0.192586
0.032000,0.179905
0.032100,0.087292
0.032200,0.132153
0.032300,0.077899
0.032400,0.056928
0.032500,0.065570
0.032600,0.173772
0.032700,0.290707
0.032800,1.320713
0.032900,1.263259
0.033000,1.335410
0.033100,1.203954
0.033200,1.160823
0.033300,1.178622
0.033400,1.141979
0.033500,1.255447
0.033600,1.258460
0.033700,1.406068
0.033800,1.272536
0.033900,1.461313
0.034000,1.360391
0.034100,1.283329
0.034200,1.356650
0.034300,0.305972
0.034400,0.247459
0.034500,0.203497
0.034600,0.391629
0.034700,0.420910
0.034800,0.287699
0.034900,0.244257
0.035000,0.072186
0.035100,0.071810
0.035200,0.269556
0.035300,0.326417
0.035400,0.341909
0.035500,0.459061
0.035600,0.364784
0.035700,0.456843
0.035800,0.401986
0.035900,0.345680
0.036000,0.510819
0.036100,0.506484
0.036200,0.574261
0.036300,0.540046
0.036400,0.527906
0.036500,0.515075
0.036600,0.561530
0.036700,0.532494
0.036800,0.532139
0.036900,1.599466
0.037000,1.562067
0.037100,1.433176
0.037200,1.439964
0.037300,1.473208
0.037400,1.583078
0.037500,1.480344
0.037600,1.629255
0.037700,1.798623
0.037800,1.876467
0.037900,2.022059
0.038000,1.902426
0.038100,1.826788
0.038200,1.704512
0.038300,1.663530
0.038400,1.826753
0.038500,1.624102
0.038600,1.675860
0.038700,1.542314
0.038800,1.480128
0.038900,1.489460
0.039000,1.540826
0.039100,1.544811
0.039200,1.424193
0.039300,1.400517
0.039400,1.420229
0.039500,1.547999
0.039600,1.635919
0.039700,1.583120
0.039800,1.329895
0.039900,1.311096
0.040000,1.326750
0.040100,1.431587
0.040200,1.331003
0.040300,1.466747
0.040400,1.458606
0.040500,1.521746
0.040600,1.580056
0.040700,1.621746
0.040800,1.839247
0.040900,1.669206
0.041000,1.492340
0.041100,1.620803
0.041200,1.569393
0.041300,1.237391
0.041400,1.226322
0.041500,1.553337
0.041600,1.567301
0.041700,1.785376
0.041800,1.818758
0.041900,1.751761
0.042000,1.636854
0.042100,1.630106
0.042200,1.748980
0.042300,1.922275
0.042400,1.809146
0.042500,1.629451
0.042600,1.544485
0.042700,1.401404
0.042800,1.487402
0.042900,1.525348
0.043000,1.483730
0.043100,1.587356
0.043200,1.625832
0.043300,1.699569
0.043400,1.714738
0.043500,1.599517
0.043600,1.381285
0.043700,1.352489
0.043800,1.459319
0.043900,1.632108
0.044000,1.504556
0.044100,1.452430
0.044200,1.440423
0.044300,1.461774
0.044400,1.452027
0.044500,1.347570
0.044600,1.584888
0.044700,1.679475
0.044800,1.607212
0.044900,1.626637
0.045000,1.597268
0.045100,1.652006
0.045200,1.728343
0.045300,1.776905
0.045400,1.693987
0.045500,1.914829
0.045600,1.654077
0.045700,1.698925
0.045800,1.528013
0.045900,1.710309
0.046000,1.654483
0.046100,1.769268
0.046200,1.865888
0.046300,2.041081
0.046400,2.055431
0.046500,1.917454
0.046600,2.035010
0.046700,1.828555
0.046800,1.979871
0.046900,1.920435
0.047000,1.941009
0.047100,1.900508
0.047200,1.989376
0.047300,2.060962
0.047400,1.646585
0.047500,1.713348
0.047600,1.928668
0.047700,1.857226
0.047800,1.961745
0.047900,1.919321
0.048000,2.011630
0.048100,2.073344
0.048200,2.013004
0.048300,2.126390
0.048400,2.097965
0.048500,2.120799
0.048600,2.095714
0.048700,2.194939
