0.000000,1.891624
0.000100,1.820443
0.000200,1.821319
0.000300,1.770904
0.000400,1.869269
0.000500,0.922093
0.000600,2.930781
0.000700,3.083604
0.000800,1.944404
0.000900,1.030087
0.001000,0.852286
0.001100,1.765874
0.001200,2.831107
0.001300,2.773955
0.001400,1.630417
0.001500,1.722739
0.001600,2.578222
0.001700,2.632233
0.001800,2.667119
0.001900,1.709523
0.002000,0.756839
0.002100,0.690074
0.002200,-0.306228
0.002300,1.795760
0.002400,1.654428
0.002500,0.610670
0.002600,0.534620
0.002700,1.466452
0.002800,0.469183
0.002900,0.590035
0.003000,1.711755
0.003100,1.716751
0.003200,1.872082
0.003300,0.907996
0.003400,-0.224372
0.003500,0.676651
0.003600,-0.259622
0.003700,-0.270855
0.003800,-0.310653
0.003900,0.662486
0.004000,0.603155
0.004100,0.692659
0.004200,0.726733
0.004300,0.609877
0.004400,0.776500
0.004500,0.722325
0.004600,0.725005
0.004700,0.817170
0.004800,0.922663
0.004900,0.861182
0.005000,0.747010
0.005100,0.738891
0.005200,-0.198421
0.005300,0.701952
0.005400,0.794934
0.005500,0.745737
0.005600,0.621867
0.005700,0.724263
0.005800,0.572053
0.005900,0.509486
0.006000,0.600764
0.006100,0.494617
0.006200,-0.303242
0.006300,0.828271
0.006400,0.892245
0.006500,0.775158
0.006600,0.738217
0.006700,0.633623
0.006800,0.564180
0.006900,-0.304907
0.007000,-0.215804
0.007100,-0.266377
0.007200,-0.316311
0.007300,-0.291353
0.007400,-0.376286
0.007500,-0.229219
0.007600,0.727905
0.007700,0.751746
0.007800,0.797703
0.007900,0.771771
0.008000,0.829544
0.008100,0.798732
0.008200,0.777793
0.008300,0.864140
0.008400,0.926221
0.008500,0.735353
0.008600,0.788606
0.008700,0.754945
0.008800,0.625980
0.008900,0.651015
0.009000,1.861686
0.009100,1.803612
0.009200,0.882734
0.009300,1.800005
0.009400,1.893702
0.009500,1.818948
0.009600,0.839333
0.009700,1.935749
0.009800,1.852945
0.009900,0.841801
0.010000,1.888651
0.010100,1.967390
0.010200,1.839208
0.010300,0.900570
0.010400,0.946747
0.010500,0.945011
0.010600,0.833114
0.010700,1.949113
0.010800,1.782362
0.010900,1.873807
0.011000,1.771043
0.011100,1.743083
0.011200,1.765325
0.011300,0.806305
0.011400,0.781223
0.011500,1.786887
0.011600,1.859179
0.011700,1.817746
0.011800,1.941883
0.011900,1.906899
0.012000,0.867668
0.012100,1.779659
0.012200,1.640263
0.012300,0.761128
0.012400,-0.114029
0.012500,0.825992
0.012600,-0.130138
0.012700,0.801162
0.012800,0.809117
0.012900,0.837816
0.013000,0.775287
0.013100,0.853193
0.013200,1.785736
0.013300,1.803920
0.013400,1.800953
0.013500,1.871755
0.013600,2.012093
0.013700,1.992405
0.013800,1.850946
0.013900,1.902544
0.014000,1.880332
0.014100,1.809010
0.014200,1.758509
0.014300,0.757340
0.014400,1.741582
0.014500,0.638841
0.014600,0.537011
0.014700,0.592827
0.014800,-0.387761
0.014900,0.630866
0.015000,1.785714
0.015100,1.580867
0.015200,1.567458
0.015300,1.679629
0.015400,1.571770
0.015500,1.691240
0.015600,-0.201951
0.015700,0.701102
0.015800,1.664325
0.015900,1.631666
0.016000,1.556570
0.016100,0.616013
0.016200,1.721877
0.016300,0.773658
0.016400,1.895748
0.016500,0.765019
0.016600,-0.256979
0.016700,0.686856
0.016800,0.730408
0.016900,0.810149
0.017000,0.711872
0.017100,0.733391
0.017200,1.661729
0.017300,1.618373
0.017400,0.523329
0.017500,1.685607
0.017600,0.712899
0.017700,1.800694
0.017800,1.761645
0.017900,1.777787
0.018000,1.741283
0.018100,1.769288
0.018200,1.807310
0.018300,1.826183
0.018400,1.887030
0.018500,2.069663
0.018600,1.985608
0.018700,1.943779
0.018800,1.918439
0.018900,0.862858
0.019000,0.835586
0.019100,1.896556
0.019200,1.947990
0.019300,0.937039
0.019400,-0.223724
0.019500,0.882594
0.019600,0.896878
0.019700,1.883932
0.019800,0.734624
0.019900,0.698778
0.020000,1.900726
0.020100,1.777281
0.020200,0.849465
0.020300,0.842812
0.020400,-0.131875
0.020500,-0.152168
0.020600,-0.232729
0.020700,0.713118
0.020800,1.650802
0.020900,0.760450
0.021000,0.732454
0.021100,1.676928
0.021200,-0.342045
0.021300,-0.296337
